car_id,href,brand_model,production_year,price,volume,power,gearbox_type,mileage
615233709,https://auto.drom.ru/spb/toyota/camry/615233709.html,Toyota Camry,2020,2890000,3.0,181,АКПП,111488
615645578,https://auto.drom.ru/moscow/toyota/camry/615645578.html,Toyota Camry,2015,1927000,3.0,181,АКПП,132965
617026980,https://auto.drom.ru/irkutsk/toyota/camry/617026980.html,Toyota Camry,2016,2750000,3.0,181,АКПП,64000
617844012,https://auto.drom.ru/novosibirsk/toyota/camry/617844012.html,Toyota Camry,2014,1979000,3.0,181,АКПП,178000
619252397,https://auto.drom.ru/surgut/toyota/camry/619252397.html,Toyota Camry,2017,2665650,3.0,181,АКПП,112555
619397657,https://auto.drom.ru/barnaul/toyota/camry/619397657.html,Toyota Camry,2013,2370000,3.0,181,АКПП,151846
622110146,https://auto.drom.ru/shushenskoe/toyota/camry/622110146.html,Toyota Camry,2014,2320000,3.0,181,АКПП,138000
623530400,https://auto.drom.ru/novosibirsk/toyota/camry/623530400.html,Toyota Camry,2015,2090000,3.0,181,АКПП,231000
623837737,https://auto.drom.ru/salehard/toyota/camry/623837737.html,Toyota Camry,2015,2250000,2.0,150,АКПП,100000
624574156,https://auto.drom.ru/moscow/toyota/camry/624574156.html,Toyota Camry,2018,3267000,4.0,249,АКПП,94500
625480392,https://auto.drom.ru/novosibirsk/toyota/camry/625480392.html,Toyota Camry,2012,1910000,2.0,148,АКПП,130000
625596074,https://auto.drom.ru/moscow/toyota/camry/625596074.html,Toyota Camry,2015,2133000,3.0,181,АКПП,163880
625847242,https://auto.drom.ru/asbest/toyota/camry/625847242.html,Toyota Camry,2014,2700000,2.0,148,АКПП,72000
628821916,https://auto.drom.ru/abakan/toyota/camry/628821916.html,Toyota Camry,2020,3300000,3.0,181,АКПП,72000
629602365,https://auto.drom.ru/omsk/toyota/camry/629602365.html,Toyota Camry,2015,2299000,3.0,154,вариатор,135000
630902515,https://auto.drom.ru/novosibirsk/toyota/camry/630902515.html,Toyota Camry,2013,1600000,3.0,181,АКПП,261000
631070682,https://auto.drom.ru/krasnoyarsk/toyota/camry/631070682.html,Toyota Camry,2014,2200000,3.0,181,АКПП,133500
632527646,https://auto.drom.ru/ekaterinburg/toyota/camry/632527646.html,Toyota Camry,2016,2720000,3.0,181,АКПП,163000
632789642,https://auto.drom.ru/krasnoyarsk/toyota/camry/632789642.html,Toyota Camry,2020,3150000,3.0,181,АКПП,65000
634090627,https://auto.drom.ru/dyurtyuli/toyota/camry/634090627.html,Toyota Camry,2015,1990000,3.0,181,АКПП,187500
634179313,https://auto.drom.ru/gorno-altaysk/toyota/camry/634179313.html,Toyota Camry,2017,2699000,4.0,249,АКПП,112000
634544421,https://auto.drom.ru/minvody/toyota/camry/634544421.html,Toyota Camry,2019,3200000,4.0,248,автомат,82950
636592705,https://auto.drom.ru/krasnoyarsk/toyota/camry/636592705.html,Toyota Camry,2011,1599000,2.0,167,АКПП,251750
636733228,https://auto.drom.ru/omsk/toyota/camry/636733228.html,Toyota Camry,2011,1250000,4.0,277,АКПП,207000
637852430,https://auto.drom.ru/moscow/toyota/camry/637852430.html,Toyota Camry,2019,3145000,3.0,181,АКПП,74825
638168463,https://auto.drom.ru/irkutsk/toyota/camry/638168463.html,Toyota Camry,2017,2350000,3.0,181,АКПП,99000
640239000,https://auto.drom.ru/krasnogvardeyskoe/toyota/camry/640239000.html,Toyota Camry,2019,3350000,3.0,181,АКПП,97000
641745837,https://auto.drom.ru/kyzyl/toyota/camry/641745837.html,Toyota Camry,2014,2590000,4.0,249,АКПП,176000
642041484,https://auto.drom.ru/novokuznetsk/toyota/camry/642041484.html,Toyota Camry,2019,3100000,3.0,181,АКПП,35000
642130093,https://auto.drom.ru/barnaul/toyota/camry/642130093.html,Toyota Camry,2014,1855000,3.0,181,АКПП,153152
643048958,https://auto.drom.ru/tyumen/toyota/camry/643048958.html,Toyota Camry,2010,1590000,2.0,167,АКПП,210000
643399295,https://auto.drom.ru/tomsk/toyota/camry/643399295.html,Toyota Camry,2012,2230000,3.0,181,АКПП,180
645406896,https://auto.drom.ru/abakan/toyota/camry/645406896.html,Toyota Camry,2016,2399999,3.0,181,АКПП,160000
645865337,https://auto.drom.ru/kemerovo/toyota/camry/645865337.html,Toyota Camry,2014,2090000,3.0,181,АКПП,170000
647106011,https://auto.drom.ru/novosibirsk/toyota/camry/647106011.html,Toyota Camry,2012,1964000,4.0,277,АКПП,267265
647572265,https://auto.drom.ru/spb/toyota/camry/647572265.html,Toyota Camry,2013,1839789,3.0,181,АКПП,208000
650695186,https://auto.drom.ru/aksay/toyota/camry/650695186.html,Toyota Camry,2012,1792000,2.0,148,АКПП,224689
650704651,https://auto.drom.ru/tbilisskaya/toyota/camry/650704651.html,Toyota Camry,2014,1890000,4.0,249,АКПП,300000
651742973,https://auto.drom.ru/krasnoyarsk/toyota/camry/651742973.html,Toyota Camry,2018,3550000,3.0,181,АКПП,52000
652592344,https://auto.drom.ru/irkutsk/toyota/camry/652592344.html,Toyota Camry,2018,3150000,3.0,181,АКПП,126000
653399175,https://auto.drom.ru/tyumen/toyota/camry/653399175.html,Toyota Camry,2019,3500000,4.0,249,АКПП,71411
653441238,https://auto.drom.ru/krasnodar/toyota/camry/653441238.html,Toyota Camry,2012,1580000,3.0,181,АКПП,280000
654296034,https://auto.drom.ru/rostov-na-donu/toyota/camry/654296034.html,Toyota Camry,2015,1774000,3.0,181,АКПП,259855
656119176,https://auto.drom.ru/severobaykalsk/toyota/camry/656119176.html,Toyota Camry,2011,1650000,2.0,167,АКПП,158656
656843037,https://auto.drom.ru/minsk/toyota/camry/656843037.html,Toyota Camry,2019,3013325,3.0,203,АКПП,76293
657403872,https://auto.drom.ru/spb/toyota/camry/657403872.html,Toyota Camry,2020,2660000,3.0,181,АКПП,99962
657446420,https://auto.drom.ru/omsk/toyota/camry/657446420.html,Toyota Camry,2017,2050000,3.0,181,АКПП,200000
658050004,https://auto.drom.ru/surgut/toyota/camry/658050004.html,Toyota Camry,2016,2545000,3.0,181,АКПП,124994
658486346,https://auto.drom.ru/kemerovo/toyota/camry/658486346.html,Toyota Camry,2015,2240000,3.0,181,АКПП,160000
658847154,https://auto.drom.ru/perm/toyota/camry/658847154.html,Toyota Camry,2011,1630000,4.0,277,АКПП,226653
659967571,https://auto.drom.ru/krasnodar/toyota/camry/659967571.html,Toyota Camry,2013,1945000,3.0,181,АКПП,121655
660586522,https://auto.drom.ru/kyzyl/toyota/camry/660586522.html,Toyota Camry,2015,2560000,3.0,181,АКПП,217000
661289836,https://auto.drom.ru/kyzyl/toyota/camry/661289836.html,Toyota Camry,2013,2100000,2.0,148,АКПП,270000
661950168,https://auto.drom.ru/borodino/toyota/camry/661950168.html,Toyota Camry,2014,2000000,3.0,181,АКПП,163000
662821720,https://auto.drom.ru/nizhniy-bestyah/toyota/camry/662821720.html,Toyota Camry,2017,2700000,3.0,178,вариатор,120000
664691783,https://auto.drom.ru/moscow/toyota/camry/664691783.html,Toyota Camry,2017,2337000,3.0,181,АКПП,118679
667342715,https://auto.drom.ru/moscow/toyota/camry/667342715.html,Toyota Camry,2020,3600000,3.0,181,АКПП,45166
668559497,https://auto.drom.ru/novokuznetsk/toyota/camry/668559497.html,Toyota Camry,2019,3100000,3.0,181,АКПП,92000
669283733,https://auto.drom.ru/ufa/toyota/camry/669283733.html,Toyota Camry,2020,2790000,2.0,150,АКПП,67000
669885412,https://auto.drom.ru/barnaul/toyota/camry/669885412.html,Toyota Camry,2019,3620000,3.0,181,АКПП,49000
670667677,https://auto.drom.ru/izhevsk/toyota/camry/670667677.html,Toyota Camry,2020,2949000,3.0,181,АКПП,124822
671054198,https://auto.drom.ru/severobaykalsk/toyota/camry/671054198.html,Toyota Camry,2011,1600000,2.0,167,АКПП,158656
673343146,https://auto.drom.ru/moscow/toyota/camry/673343146.html,Toyota Camry,2020,3190000,3.0,181,АКПП,96265
674290470,https://auto.drom.ru/nyagan/toyota/camry/674290470.html,Toyota Camry,2012,2100000,3.0,181,АКПП,185000
675058535,https://auto.drom.ru/moscow/toyota/camry/675058535.html,Toyota Camry,2016,2500000,3.0,181,АКПП,129300
677904025,https://auto.drom.ru/surgut/toyota/camry/677904025.html,Toyota Camry,2019,3250000,3.0,181,АКПП,81797
678712990,https://auto.drom.ru/volgograd/toyota/camry/678712990.html,Toyota Camry,2020,3299000,3.0,181,АКПП,45480
679438091,https://auto.drom.ru/moscow/toyota/camry/679438091.html,Toyota Camry,2011,1580000,2.0,167,АКПП,328800
680002987,https://auto.drom.ru/moscow/toyota/camry/680002987.html,Toyota Camry,2015,2400000,3.0,181,АКПП,137000
680376506,https://auto.drom.ru/novosibirsk/toyota/camry/680376506.html,Toyota Camry,2018,2799000,3.0,175,автомат,135000
681586068,https://auto.drom.ru/barnaul/toyota/camry/681586068.html,Toyota Camry,2016,2595000,3.0,181,АКПП,159800
683795046,https://auto.drom.ru/kemerovo/toyota/camry/683795046.html,Toyota Camry,2015,2070000,3.0,181,АКПП,189000
684419586,https://auto.drom.ru/ulan-ude/toyota/camry/684419586.html,Toyota Camry,2016,2480000,3.0,181,АКПП,111000
684996318,https://auto.drom.ru/altayskoe/toyota/camry/684996318.html,Toyota Camry,2012,2300000,3.0,181,АКПП,168000
685671693,https://auto.drom.ru/tyumen/toyota/camry/685671693.html,Toyota Camry,2020,3400000,3.0,181,АКПП,89300
691981191,https://auto.drom.ru/krasnoyarsk/toyota/camry/691981191.html,Toyota Camry,2017,2655000,3.0,181,АКПП,128981
692815341,https://auto.drom.ru/tyumen/toyota/camry/692815341.html,Toyota Camry,2010,1185700,2.0,167,механика,209516
694407251,https://auto.drom.ru/tyumen/toyota/camry/694407251.html,Toyota Camry,2013,1649000,2.0,148,АКПП,160000
695014684,https://auto.drom.ru/novokuznetsk/toyota/camry/695014684.html,Toyota Camry,2012,2100000,3.0,181,АКПП,240000
695887471,https://auto.drom.ru/surgut/toyota/camry/695887471.html,Toyota Camry,2010,1399000,2.0,167,АКПП,319000
695911946,https://auto.drom.ru/novosibirsk/toyota/camry/695911946.html,Toyota Camry,2015,1790000,3.0,181,АКПП,277087
696290113,https://auto.drom.ru/kursk/toyota/camry/696290113.html,Toyota Camry,2013,2050000,4.0,249,АКПП,320000
696327416,https://auto.drom.ru/krasnodar/toyota/camry/696327416.html,Toyota Camry,2013,1995500,3.0,181,АКПП,134912
696488291,https://auto.drom.ru/tomsk/toyota/camry/696488291.html,Toyota Camry,2016,2579000,4.0,249,АКПП,200000
696651537,https://auto.drom.ru/belovo/toyota/camry/696651537.html,Toyota Camry,2014,1990000,3.0,181,АКПП,198000
697938798,https://auto.drom.ru/izhevsk/toyota/camry/697938798.html,Toyota Camry,2011,1600000,2.0,167,АКПП,252000
697999667,https://auto.drom.ru/novosibirsk/toyota/camry/697999667.html,Toyota Camry,2012,1810000,3.0,181,АКПП,140000
698279597,https://auto.drom.ru/tomsk/toyota/camry/698279597.html,Toyota Camry,2016,2289000,2.0,150,АКПП,168000
699277111,https://auto.drom.ru/moscow/toyota/camry/699277111.html,Toyota Camry,2018,2850000,3.0,181,АКПП,60930
701937646,https://auto.drom.ru/surgut/toyota/camry/701937646.html,Toyota Camry,2010,1480000,2.0,167,АКПП,250700
702031388,https://auto.drom.ru/vladivostok/toyota/camry/702031388.html,Toyota Camry,2020,2750000,3.0,178,вариатор,20000
703880265,https://auto.drom.ru/ulan-ude/toyota/camry/703880265.html,Toyota Camry,2012,1695000,4.0,249,АКПП,240523
704870300,https://auto.drom.ru/kurgan/toyota/camry/704870300.html,Toyota Camry,2019,3800000,3.0,181,АКПП,99000
705156221,https://auto.drom.ru/moscow/toyota/camry/705156221.html,Toyota Camry,2018,2360000,3.0,181,АКПП,128200
706785842,https://auto.drom.ru/stavropol/toyota/camry/706785842.html,Toyota Camry,2016,2639000,4.0,249,АКПП,114581
709846675,https://auto.drom.ru/novokuznetsk/toyota/camry/709846675.html,Toyota Camry,2014,2100000,3.0,181,АКПП,220000
710001930,https://auto.drom.ru/krasnoyarsk/toyota/camry/710001930.html,Toyota Camry,2014,2200000,3.0,181,АКПП,179000
710217935,https://auto.drom.ru/novosibirsk/toyota/camry/710217935.html,Toyota Camry,2017,2250999,2.0,150,АКПП,48371
711682503,https://auto.drom.ru/moscow/toyota/camry/711682503.html,Toyota Camry,2010,1700000,4.0,277,АКПП,164000
711779878,https://auto.drom.ru/perm/toyota/camry/711779878.html,Toyota Camry,2010,1360000,4.0,277,АКПП,198000
714782502,https://auto.drom.ru/tver/toyota/camry/714782502.html,Toyota Camry,2014,1875000,3.0,181,АКПП,220969
716305182,https://auto.drom.ru/vladivostok/toyota/camry/716305182.html,Toyota Camry,2014,1850000,3.0,160,вариатор,214800
718388248,https://auto.drom.ru/kurgan/toyota/camry/718388248.html,Toyota Camry,2014,2100000,2.0,148,АКПП,99000
719184462,https://auto.drom.ru/moscow/toyota/camry/719184462.html,Toyota Camry,2016,2050000,3.0,181,АКПП,185800
719456583,https://auto.drom.ru/novosibirsk/toyota/camry/719456583.html,Toyota Camry,2012,1780000,4.0,277,АКПП,250001
719868142,https://auto.drom.ru/kyzyl/toyota/camry/719868142.html,Toyota Camry,2014,2200000,3.0,181,АКПП,214000
720349113,https://auto.drom.ru/ulan-ude/toyota/camry/720349113.html,Toyota Camry,2011,1690000,3.0,181,АКПП,180000
721015061,https://auto.drom.ru/ulan-ude/toyota/camry/721015061.html,Toyota Camry,2014,1950000,2.0,148,АКПП,94000
721682650,https://auto.drom.ru/makhachkala/toyota/camry/721682650.html,Toyota Camry,2015,2200000,3.0,181,АКПП,198000
723581851,https://auto.drom.ru/orenburg/toyota/camry/723581851.html,Toyota Camry,2013,1912000,3.0,181,АКПП,208000
723621886,https://auto.drom.ru/orlovskiy/toyota/camry/723621886.html,Toyota Camry,2014,1450000,3.0,181,АКПП,197000
724557750,https://auto.drom.ru/irkutsk/toyota/camry/724557750.html,Toyota Camry,2012,2150000,3.0,181,АКПП,240000
724985125,https://auto.drom.ru/perm/toyota/camry/724985125.html,Toyota Camry,2014,1879000,3.0,181,АКПП,214860
725755298,https://auto.drom.ru/novosibirsk/toyota/camry/725755298.html,Toyota Camry,2014,1920000,2.0,148,АКПП,136000
726993707,https://auto.drom.ru/shadrinsk/toyota/camry/726993707.html,Toyota Camry,2012,1775000,2.0,148,АКПП,190000
728189427,https://auto.drom.ru/moscow/toyota/camry/728189427.html,Toyota Camry,2018,3190000,4.0,249,АКПП,129817
728936850,https://auto.drom.ru/pokachi/toyota/camry/728936850.html,Toyota Camry,2019,3990000,4.0,249,АКПП,83000
729170329,https://auto.drom.ru/surgut/toyota/camry/729170329.html,Toyota Camry,2019,3400000,3.0,181,АКПП,95102
730831439,https://auto.drom.ru/ekaterinburg/toyota/camry/730831439.html,Toyota Camry,2012,2020000,3.0,181,АКПП,130000
731449085,https://auto.drom.ru/moscow/toyota/camry/731449085.html,Toyota Camry,2014,1900000,3.0,181,АКПП,215000
731691563,https://auto.drom.ru/spb/toyota/camry/731691563.html,Toyota Camry,2018,3177000,3.0,181,АКПП,71100
731805197,https://auto.drom.ru/biysk/toyota/camry/731805197.html,Toyota Camry,2012,1970000,3.0,181,АКПП,216000
733145483,https://auto.drom.ru/rostov-na-donu/toyota/camry/733145483.html,Toyota Camry,2018,3100000,3.0,203,АКПП,81000
735428066,https://auto.drom.ru/magnitogorsk/toyota/camry/735428066.html,Toyota Camry,2014,2074800,3.0,181,АКПП,156445
736016880,https://auto.drom.ru/nakhodka/toyota/camry/736016880.html,Toyota Camry,2019,3330000,2.0,150,АКПП,111000
736208116,https://auto.drom.ru/novosibirsk/toyota/camry/736208116.html,Toyota Camry,2012,2039000,3.0,181,АКПП,248000
736721386,https://auto.drom.ru/irkutsk/toyota/camry/736721386.html,Toyota Camry,2011,1550000,2.0,167,АКПП,192000
738600723,https://auto.drom.ru/moscow/toyota/camry/738600723.html,Toyota Camry,2018,2150000,2.0,150,АКПП,176394
739161046,https://auto.drom.ru/cherepovets/toyota/camry/739161046.html,Toyota Camry,2019,2649999,3.0,203,АКПП,145500
740080885,https://auto.drom.ru/simferopol/toyota/camry/740080885.html,Toyota Camry,2016,2300000,3.0,181,АКПП,132000
742068282,https://auto.drom.ru/petuhovo/toyota/camry/742068282.html,Toyota Camry,2018,2400000,3.0,203,АКПП,102000
742299211,https://auto.drom.ru/moscow/toyota/camry/742299211.html,Toyota Camry,2010,1400000,2.0,167,АКПП,255250
742762211,https://auto.drom.ru/nizhnevartovsk/toyota/camry/742762211.html,Toyota Camry,2012,1600000,3.0,181,АКПП,375000
743529789,https://auto.drom.ru/krasnoyarsk/toyota/camry/743529789.html,Toyota Camry,2013,1830000,3.0,181,АКПП,215500
743963014,https://auto.drom.ru/mariinsk/toyota/camry/743963014.html,Toyota Camry,2020,3630000,3.0,181,АКПП,55000
745821473,https://auto.drom.ru/novosibirsk/toyota/camry/745821473.html,Toyota Camry,2016,2380000,3.0,181,АКПП,77981
747133342,https://auto.drom.ru/novosibirsk/toyota/camry/747133342.html,Toyota Camry,2019,3200000,3.0,181,АКПП,54001
748218605,https://auto.drom.ru/himki/toyota/camry/748218605.html,Toyota Camry,2016,2699000,4.0,249,АКПП,84956
749445208,https://auto.drom.ru/prokopyevsk/toyota/camry/749445208.html,Toyota Camry,2015,2250000,3.0,181,АКПП,162000
752036433,https://auto.drom.ru/perm/toyota/camry/752036433.html,Toyota Camry,2016,2250000,3.0,181,АКПП,170000
754350463,https://auto.drom.ru/ekaterinburg/toyota/camry/754350463.html,Toyota Camry,2012,1770000,3.0,181,АКПП,215000
754890030,https://auto.drom.ru/habarovsk/toyota/camry/754890030.html,Toyota Camry,2017,2400000,3.0,178,вариатор,72000
756974776,https://auto.drom.ru/nadim/toyota/camry/756974776.html,Toyota Camry,2016,2500000,3.0,181,АКПП,217900
758033602,https://auto.drom.ru/omsk/toyota/camry/758033602.html,Toyota Camry,2020,3769000,3.0,181,АКПП,59000
758374028,https://auto.drom.ru/moscow/toyota/camry/758374028.html,Toyota Camry,2013,2185000,3.0,181,АКПП,151340
759015011,https://auto.drom.ru/ufa/toyota/camry/759015011.html,Toyota Camry,2017,2550000,3.0,181,АКПП,69000
759886647,https://auto.drom.ru/irkutsk/toyota/camry/759886647.html,Toyota Camry,2013,1955000,3.0,181,АКПП,233000
761325269,https://auto.drom.ru/istra/toyota/camry/761325269.html,Toyota Camry,2020,2900000,3.0,181,АКПП,86000
763904599,https://auto.drom.ru/irkutsk/toyota/camry/763904599.html,Toyota Camry,2014,1880000,3.0,181,АКПП,220000
764076761,https://auto.drom.ru/novokuznetsk/toyota/camry/764076761.html,Toyota Camry,2018,2970000,3.0,181,АКПП,134000
765182761,https://auto.drom.ru/krasnoyarsk/toyota/camry/765182761.html,Toyota Camry,2013,2100000,3.0,181,АКПП,190000
765692035,https://auto.drom.ru/omsk/toyota/camry/765692035.html,Toyota Camry,2014,1720000,3.0,181,АКПП,322700
766361940,https://auto.drom.ru/irkutsk/toyota/camry/766361940.html,Toyota Camry,2013,1745000,3.0,181,АКПП,182031
771934177,https://auto.drom.ru/perm/toyota/camry/771934177.html,Toyota Camry,2020,3580000,4.0,249,АКПП,76054
772476370,https://auto.drom.ru/spb/toyota/camry/772476370.html,Toyota Camry,2020,3999000,4.0,249,АКПП,24000
773820925,https://auto.drom.ru/novorossiysk/toyota/camry/773820925.html,Toyota Camry,2015,2050000,3.0,181,АКПП,248000
773952402,https://auto.drom.ru/moscow/toyota/camry/773952402.html,Toyota Camry,2019,1999000,2.0,150,АКПП,273656
775012165,https://auto.drom.ru/krasnoyarsk/toyota/camry/775012165.html,Toyota Camry,2015,2000000,3.0,181,АКПП,98466
775535208,https://auto.drom.ru/spb/toyota/camry/775535208.html,Toyota Camry,2020,3230000,3.0,181,АКПП,65500
777408052,https://auto.drom.ru/ekaterinburg/toyota/camry/777408052.html,Toyota Camry,2015,2550000,3.0,181,АКПП,141100
777580026,https://auto.drom.ru/surgut/toyota/camry/777580026.html,Toyota Camry,2020,3800000,3.0,181,АКПП,32000
779824869,https://auto.drom.ru/novosibirsk/toyota/camry/779824869.html,Toyota Camry,2012,1848000,3.0,181,АКПП,125713
780026018,https://auto.drom.ru/novosibirsk/toyota/camry/780026018.html,Toyota Camry,2019,3580000,3.0,181,АКПП,53000
780406001,https://auto.drom.ru/voronezh/toyota/camry/780406001.html,Toyota Camry,2018,3149000,4.0,249,АКПП,200125
780509951,https://auto.drom.ru/omsk/toyota/camry/780509951.html,Toyota Camry,2020,2885000,3.0,181,АКПП,103000
781164554,https://auto.drom.ru/moscow/toyota/camry/781164554.html,Toyota Camry,2019,2790000,3.0,203,АКПП,74000
781414965,https://auto.drom.ru/kosh-agach/toyota/camry/781414965.html,Toyota Camry,2012,1590000,3.0,181,АКПП,190000
783008046,https://auto.drom.ru/tver/toyota/camry/783008046.html,Toyota Camry,2012,1695000,3.0,181,АКПП,256348
783499167,https://auto.drom.ru/chelyabinsk/toyota/camry/783499167.html,Toyota Camry,2019,3449000,4.0,249,АКПП,133000
784197607,https://auto.drom.ru/surgut/toyota/camry/784197607.html,Toyota Camry,2017,3195170,3.0,181,АКПП,55144
784989148,https://auto.drom.ru/surgut/toyota/camry/784989148.html,Toyota Camry,2014,1870000,3.0,181,АКПП,260000
785404778,https://auto.drom.ru/rostov-na-donu/toyota/camry/785404778.html,Toyota Camry,2012,1889000,3.0,181,АКПП,193228
785521094,https://auto.drom.ru/tomsk/toyota/camry/785521094.html,Toyota Camry,2018,3150000,2.0,150,АКПП,68500
786076394,https://auto.drom.ru/surgut/toyota/camry/786076394.html,Toyota Camry,2013,1899000,3.0,181,АКПП,193000
786086087,https://auto.drom.ru/chelyabinsk/toyota/camry/786086087.html,Toyota Camry,2010,1499000,3.0,179,АКПП,124300
789167847,https://auto.drom.ru/novokuznetsk/toyota/camry/789167847.html,Toyota Camry,2020,3220000,3.0,181,АКПП,82000
789516921,https://auto.drom.ru/ekaterinburg/toyota/camry/789516921.html,Toyota Camry,2010,1450000,2.0,167,АКПП,260000
790333873,https://auto.drom.ru/omsk/toyota/camry/790333873.html,Toyota Camry,2013,1680000,3.0,181,АКПП,210000
790502379,https://auto.drom.ru/novosibirsk/toyota/camry/790502379.html,Toyota Camry,2015,2020999,3.0,181,АКПП,223000
792605771,https://auto.drom.ru/surgut/toyota/camry/792605771.html,Toyota Camry,2020,3579000,4.0,249,АКПП,161000
793055925,https://auto.drom.ru/kemerovo/toyota/camry/793055925.html,Toyota Camry,2012,1925000,3.0,181,АКПП,151000
793994600,https://auto.drom.ru/ulan-ude/toyota/camry/793994600.html,Toyota Camry,2013,2050000,3.0,181,АКПП,152900
794419496,https://auto.drom.ru/ulan-ude/toyota/camry/794419496.html,Toyota Camry,2019,3500000,3.0,181,АКПП,125000
795291420,https://auto.drom.ru/irkutsk/toyota/camry/795291420.html,Toyota Camry,2020,3500000,3.0,181,АКПП,36500
795306207,https://auto.drom.ru/beryozovka/toyota/camry/795306207.html,Toyota Camry,2011,1550000,2.0,167,АКПП,270000
799192730,https://auto.drom.ru/surgut/toyota/camry/799192730.html,Toyota Camry,2015,2049000,2.0,150,АКПП,163263
801817011,https://auto.drom.ru/habarovsk/toyota/camry/801817011.html,Toyota Camry,2017,2520000,3.0,181,АКПП,93500
803895091,https://auto.drom.ru/tyumen/toyota/camry/803895091.html,Toyota Camry,2014,1750000,3.0,181,АКПП,190000
804847071,https://auto.drom.ru/krasnoyarsk/toyota/camry/804847071.html,Toyota Camry,2016,3000000,3.0,181,АКПП,125000
806653717,https://auto.drom.ru/moscow/toyota/camry/806653717.html,Toyota Camry,2019,2244000,2.0,150,АКПП,131140
809045918,https://auto.drom.ru/moscow/toyota/camry/809045918.html,Toyota Camry,2019,2587000,2.0,150,АКПП,141724
809539091,https://auto.drom.ru/novosibirsk/toyota/camry/809539091.html,Toyota Camry,2019,2780000,2.0,150,АКПП,48300
812048745,https://auto.drom.ru/ufa/toyota/camry/812048745.html,Toyota Camry,2020,3500000,3.0,181,АКПП,38500
812515063,https://auto.drom.ru/novosibirsk/toyota/camry/812515063.html,Toyota Camry,2015,1850000,2.0,150,АКПП,243000
812864300,https://auto.drom.ru/spb/toyota/camry/812864300.html,Toyota Camry,2018,3100000,3.0,181,АКПП,107880
813307407,https://auto.drom.ru/kemerovo/toyota/camry/813307407.html,Toyota Camry,2015,1790000,2.0,150,АКПП,200000
813372785,https://auto.drom.ru/ekaterinburg/toyota/camry/813372785.html,Toyota Camry,2019,3630000,4.0,249,АКПП,56000
815432704,https://auto.drom.ru/domodedovo/toyota/camry/815432704.html,Toyota Camry,2013,1630000,2.0,148,АКПП,230000
816914856,https://auto.drom.ru/abakan/toyota/camry/816914856.html,Toyota Camry,2017,2899000,3.0,181,АКПП,87000
817213950,https://auto.drom.ru/yakutsk/toyota/camry/817213950.html,Toyota Camry,2012,1789000,3.0,181,АКПП,290000
817404962,https://auto.drom.ru/donetsk/toyota/camry/817404962.html,Toyota Camry,2013,1750000,3.0,181,АКПП,185600
817654837,https://auto.drom.ru/ulan-ude/toyota/camry/817654837.html,Toyota Camry,2012,2040000,3.0,181,АКПП,170000
818649770,https://auto.drom.ru/spb/toyota/camry/818649770.html,Toyota Camry,2010,1020000,2.0,167,АКПП,170000
818679160,https://auto.drom.ru/krasnoyarsk/toyota/camry/818679160.html,Toyota Camry,2015,2190000,3.0,181,АКПП,114000
823293155,https://auto.drom.ru/spb/toyota/camry/823293155.html,Toyota Camry,2014,2080000,4.0,249,АКПП,138957
823492771,https://auto.drom.ru/moscow/toyota/camry/823492771.html,Toyota Camry,2017,2500000,3.0,180,автомат,150000
824563412,https://auto.drom.ru/novosibirsk/toyota/camry/824563412.html,Toyota Camry,2012,1970000,4.0,277,АКПП,290000
824964885,https://auto.drom.ru/omsk/toyota/camry/824964885.html,Toyota Camry,2014,1850000,2.0,148,АКПП,133000
825324127,https://auto.drom.ru/krasnodar/toyota/camry/825324127.html,Toyota Camry,2013,1676000,2.0,148,АКПП,179448
826372595,https://auto.drom.ru/moscow/toyota/camry/826372595.html,Toyota Camry,2019,2990000,4.0,249,АКПП,171000
826879427,https://auto.drom.ru/novosibirsk/toyota/camry/826879427.html,Toyota Camry,2018,2890000,3.0,181,АКПП,81027
827374238,https://auto.drom.ru/novosibirsk/toyota/camry/827374238.html,Toyota Camry,2015,2270000,3.0,154,вариатор,130000
827484910,https://auto.drom.ru/barnaul/toyota/camry/827484910.html,Toyota Camry,2014,2325000,3.0,181,АКПП,118135
827917150,https://auto.drom.ru/golyshmanovo/toyota/camry/827917150.html,Toyota Camry,2012,2000000,4.0,277,АКПП,214000
829851109,https://auto.drom.ru/ekaterinburg/toyota/camry/829851109.html,Toyota Camry,2015,1825000,3.0,181,АКПП,253800
830357910,https://auto.drom.ru/kyzyl/toyota/camry/830357910.html,Toyota Camry,2011,1800000,4.0,268,АКПП,240000
831966849,https://auto.drom.ru/surgut/toyota/camry/831966849.html,Toyota Camry,2017,2645950,3.0,181,АКПП,125287
834041793,https://auto.drom.ru/kyzyl/toyota/camry/834041793.html,Toyota Camry,2019,3555555,3.0,203,АКПП,76000
834961518,https://auto.drom.ru/ekaterinburg/toyota/camry/834961518.html,Toyota Camry,2020,3950000,3.0,181,АКПП,35000
835297038,https://auto.drom.ru/velikiy-novgorod/toyota/camry/835297038.html,Toyota Camry,2019,2900000,3.0,181,АКПП,208000
835732942,https://auto.drom.ru/noviy-urengoy/toyota/camry/835732942.html,Toyota Camry,2013,2010000,3.0,181,АКПП,206500
836397940,https://auto.drom.ru/simferopol/toyota/camry/836397940.html,Toyota Camry,2012,2000000,3.0,178,АКПП,100000
